Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,apmSubInfo.cameraTilt,apmSubInfo.tetherTurns,apmSubInfo.lights1,apmSubInfo.lights2,apmSubInfo.pilotGain,apmSubInfo.inputHold,apmSubInfo.rollPitchToggle,apmSubInfo.rangefinderDistance,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2023-01-16 13:23:32.482,-7.5,10.9,269,0.0,0.0,0.0,0.3,0.0,0.000,0.1,-0.7,0.0,0.000,-0.663,0.000,0.0,00:00:10,0.0,0,--.--,0,0.0,50,0000:00:00,20,1,50,50,50,0,0,3.78,0,0,0,5.43,2.29,11450,--.--,36,--.--,--:--:--,1,12.44,13:23:32,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.78,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-2.3,-41.3,0.7,-0.0,0.3,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,61.64,21.07,--.--,0,0,0.1,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-16 13:23:33.482,-6.7,10.7,268,0.0,0.0,0.0,0.3,0.0,0.000,-0.0,-0.7,0.0,0.000,-0.699,0.000,0.0,00:00:11,0.0,0,--.--,0,0.0,50,0000:00:00,20,1,50,50,50,0,0,3.76,0,0,0,5.43,2.11,11451,--.--,36,--.--,--:--:--,1,11.46,13:23:33,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.76,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-2.3,-41.1,0.7,0.0,0.3,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,61.61,21.07,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-16 13:23:34.482,-7.6,10.6,269,0.0,0.0,0.0,0.2,0.0,0.000,-0.0,-0.8,0.0,0.000,-0.751,0.000,0.0,00:00:12,0.0,0,--.--,0,0.0,50,0000:00:00,20,1,50,50,50,0,0,0.00,0,0,0,5.39,2.41,11451,--.--,36,--.--,--:--:--,1,13.00,13:23:34,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-2.4,-40.9,0.8,-0.0,0.2,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,61.60,21.07,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2023-01-16 13:23:35.482,-7.8,10.4,269,0.0,0.0,0.0,0.2,0.0,0.000,-0.1,-0.8,0.0,0.000,-0.764,0.000,0.0,00:00:13,0.0,0,--.--,0,0.0,50,0000:00:00,20,1,50,50,50,0,0,0.00,0,0,0,5.39,2.42,11451,--.--,36,--.--,--:--:--,1,13.04,13:23:35,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-2.4,-40.9,0.8,-0.0,0.2,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,61.59,21.07,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2023-01-16 13:23:36.482,-7.8,10.4,269,0.0,0.0,0.0,0.2,0.0,0.000,-0.1,-0.8,0.0,0.000,-0.764,0.000,0.0,00:00:14,0.0,0,--.--,0,0.0,50,0000:00:00,20,1,50,50,50,0,0,0.00,0,0,0,5.39,2.42,11451,--.--,36,--.--,--:--:--,1,13.04,13:23:36,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-2.4,-40.9,0.8,-0.0,0.2,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,61.59,21.07,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2023-01-16 13:23:37.482,-7.8,10.4,269,0.0,0.0,0.0,0.2,0.0,0.000,-0.1,-0.8,0.0,0.000,-0.764,0.000,0.0,00:00:15,0.0,0,--.--,0,0.0,50,0000:00:00,20,1,50,50,50,0,0,0.00,0,0,0,5.39,2.42,11451,--.--,36,--.--,--:--:--,1,13.04,13:23:37,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-2.4,-40.9,0.8,-0.0,0.2,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,61.59,21.07,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2023-01-16 13:23:38.483,-7.8,10.4,269,0.0,0.0,0.0,0.2,0.0,0.000,-0.1,-0.8,0.0,0.000,-0.764,0.000,0.0,00:00:16,0.0,0,--.--,0,0.0,50,0000:00:00,20,1,50,50,50,0,0,0.00,0,0,0,5.39,2.42,11451,--.--,36,--.--,--:--:--,1,13.04,13:23:38,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-2.4,-40.9,0.8,-0.0,0.2,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,61.59,21.07,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2023-01-16 13:23:39.491,-7.8,10.4,269,0.0,0.0,0.0,0.2,0.0,0.000,-0.1,-0.8,0.0,0.000,-0.764,0.000,0.0,00:00:17,0.0,0,--.--,0,0.0,50,0000:00:00,20,1,50,50,50,0,0,0.00,0,0,0,5.39,2.42,11451,--.--,36,--.--,--:--:--,1,13.04,13:23:39,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-2.4,-40.9,0.8,-0.0,0.2,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,61.59,21.07,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2023-01-16 13:23:40.483,-7.8,10.4,269,0.0,0.0,0.0,0.2,0.0,0.000,-0.1,-0.8,0.0,0.000,-0.764,0.000,0.0,00:00:18,0.0,0,--.--,0,0.0,50,0000:00:00,20,1,50,50,50,0,0,0.00,0,0,0,5.39,2.42,11451,--.--,36,--.--,--:--:--,1,13.04,13:23:40,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-2.4,-40.9,0.8,-0.0,0.2,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,61.59,21.07,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2023-01-16 13:23:41.483,-7.8,10.4,269,0.0,0.0,0.0,0.2,0.0,0.000,-0.1,-0.8,0.0,0.000,-0.764,0.000,0.0,00:00:19,0.0,0,--.--,0,0.0,50,0000:00:00,20,1,50,50,50,0,0,0.00,0,0,0,5.39,2.42,11451,--.--,36,--.--,--:--:--,1,13.04,13:23:41,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-2.4,-40.9,0.8,-0.0,0.2,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,61.59,21.07,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
