Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,apmSubInfo.cameraTilt,apmSubInfo.tetherTurns,apmSubInfo.lights1,apmSubInfo.lights2,apmSubInfo.pilotGain,apmSubInfo.inputHold,apmSubInfo.rollPitchToggle,apmSubInfo.rangefinderDistance,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2023-01-16 13:10:41.982,-3.4,13.1,57,0.0,0.0,0.0,0.2,0.0,0.000,-0.1,-0.0,0.0,0.010,-0.062,0.000,0.0,00:43:07,0.0,0,--.--,0,0.0,50,0000:00:00,97,1,50,50,50,0,0,3.87,0,0,0,13.38,1.87,9007,--.--,49,--.--,--:--:--,1,25.02,13:10:41,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.87,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,22.0,4.3,0.1,0.2,-0.1,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,59.89,21.08,--.--,0,0,0.1,0.2,0.1,0,0,0,--.--,--.--,--.--
2023-01-16 13:10:42.982,-4.1,11.7,57,0.0,0.0,0.0,0.1,0.0,0.000,0.0,-0.0,0.0,0.010,-0.015,0.000,0.0,00:43:08,0.0,0,--.--,0,0.0,50,0000:00:00,97,1,50,50,50,0,0,3.64,0,0,0,13.37,2.23,9008,--.--,49,--.--,--:--:--,1,29.82,13:10:42,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.64,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,22.2,4.2,0.0,0.1,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,59.89,21.09,--.--,0,0,0.2,0.2,0.2,0,0,0,--.--,--.--,--.--
2023-01-16 13:10:43.983,-3.2,11.6,57,0.0,0.0,0.0,0.2,0.0,0.000,-0.1,-0.0,0.0,0.010,-0.046,0.000,0.0,00:43:09,0.0,0,--.--,0,0.0,50,0000:00:00,97,1,50,50,50,0,0,3.88,0,0,0,13.37,2.33,9009,--.--,49,--.--,--:--:--,1,31.16,13:10:43,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.88,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,22.3,4.1,0.1,0.1,-0.1,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,59.90,21.08,--.--,0,0,0.2,0.3,0.2,0,0,0,--.--,--.--,--.--
2023-01-16 13:10:44.982,-3.9,13.4,57,0.0,0.0,0.0,0.2,0.0,0.000,0.1,-0.0,0.0,0.010,-0.062,0.000,0.0,00:43:10,0.0,0,--.--,0,0.0,50,0000:00:00,97,1,50,50,50,0,0,3.79,0,0,0,13.38,1.76,9009,--.--,49,--.--,--:--:--,1,23.56,13:10:44,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.79,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,22.4,4.0,0.1,0.1,-0.2,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,59.90,21.09,--.--,0,0,0.1,0.2,0.2,0,0,0,--.--,--.--,--.--
2023-01-16 13:10:45.983,-3.4,11.2,57,0.0,0.0,0.0,0.1,0.0,0.000,-0.1,-0.0,0.0,0.010,-0.031,0.000,0.0,00:43:11,0.0,0,--.--,0,0.0,50,0000:00:00,97,1,50,50,50,0,0,3.62,0,0,0,13.37,2.31,9010,--.--,49,--.--,--:--:--,1,30.89,13:10:45,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.62,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,22.5,3.9,0.0,0.1,-0.1,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,59.91,21.09,--.--,0,0,0.2,0.3,0.2,0,0,0,--.--,--.--,--.--
2023-01-16 13:10:46.982,-3.6,13.1,57,0.0,0.0,0.0,0.1,0.0,0.000,0.1,-0.0,0.0,0.010,0.025,0.000,0.0,00:43:12,0.0,0,--.--,0,0.0,50,0000:00:00,97,1,50,50,50,0,0,3.82,0,0,0,13.38,1.91,9010,--.--,49,--.--,--:--:--,1,25.56,13:10:46,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.82,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,22.5,3.7,-0.0,0.1,-0.1,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,59.91,21.09,--.--,0,0,0.1,0.2,0.1,0,0,0,--.--,--.--,--.--
2023-01-16 13:10:47.983,-3.3,12.1,57,0.0,0.0,0.0,0.1,0.0,0.000,0.0,-0.0,0.0,0.010,-0.022,0.000,0.0,00:43:13,0.0,0,--.--,0,0.0,50,0000:00:00,97,1,50,50,50,0,0,3.62,0,0,0,13.38,1.99,9011,--.--,49,--.--,--:--:--,1,26.63,13:10:47,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.62,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,22.6,3.6,0.0,0.1,-0.1,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,59.92,21.09,--.--,0,0,0.1,0.2,0.1,0,0,0,--.--,--.--,--.--
2023-01-16 13:10:48.982,-3.6,11.5,57,0.0,0.0,0.0,0.2,0.0,0.000,0.0,-0.0,0.0,0.010,-0.034,0.000,0.0,00:43:14,0.0,0,--.--,0,0.0,50,0000:00:00,97,1,50,50,50,0,0,3.82,0,0,0,13.38,2.18,9012,--.--,49,--.--,--:--:--,1,29.16,13:10:48,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.82,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,22.7,3.5,0.0,0.1,-0.2,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,59.92,21.09,--.--,0,0,0.2,0.2,0.2,0,0,0,--.--,--.--,--.--
2023-01-16 13:10:49.983,-3.9,12.6,57,0.0,0.0,0.0,0.2,0.0,0.000,0.0,-0.0,0.0,0.010,-0.003,0.000,0.0,00:43:15,0.0,0,--.--,0,0.0,50,0000:00:00,97,1,50,50,50,0,0,3.82,0,0,0,13.38,1.91,9012,--.--,49,--.--,--:--:--,1,25.56,13:10:49,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.82,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,22.8,3.4,0.0,0.1,-0.1,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,59.93,21.09,--.--,0,0,0.2,0.4,0.2,0,0,0,--.--,--.--,--.--
2023-01-16 13:10:50.982,-4.0,12.5,56,0.0,0.0,0.0,0.2,0.0,0.000,-0.1,-0.0,0.0,0.010,-0.022,0.000,0.0,00:43:16,0.0,0,--.--,0,0.0,50,0000:00:00,97,1,50,50,50,0,0,3.78,0,0,0,13.38,1.90,9013,--.--,49,--.--,--:--:--,1,25.43,13:10:50,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.78,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,23.0,3.2,0.0,0.2,-0.1,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,59.93,21.09,--.--,0,0,0.1,0.2,0.2,0,0,0,--.--,--.--,--.--
2023-01-16 13:10:51.983,-3.4,12.2,56,0.0,0.0,0.0,0.2,0.0,0.000,-0.0,-0.0,0.0,0.010,-0.042,0.000,0.0,00:43:17,0.0,0,--.--,0,0.0,50,0000:00:00,97,1,50,50,50,0,0,3.68,0,0,0,13.38,2.10,9013,--.--,49,--.--,--:--:--,1,28.10,13:10:51,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.68,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,23.1,3.1,0.1,0.2,-0.1,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,59.94,21.09,--.--,0,0,0.2,0.2,0.2,0,0,0,--.--,--.--,--.--
