Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,apmSubInfo.cameraTilt,apmSubInfo.tetherTurns,apmSubInfo.lights1,apmSubInfo.lights2,apmSubInfo.pilotGain,apmSubInfo.inputHold,apmSubInfo.rollPitchToggle,apmSubInfo.rangefinderDistance,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2023-01-16 12:22:23.983,2.8,5.2,264,0.0,0.0,0.0,0.0,0.0,0.000,0.1,-0.1,-0.1,0.050,0.108,0.000,0.0,00:00:00,0.0,0,--.--,--.--,--.--,28,0000:00:00,90,0,50,50,50,0,0,3.61,0,0,0,15.49,0.84,3795,--.--,78,--.--,--:--:--,1,13.01,12:22:23,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.61,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-14.1,-10.6,0.1,-0.1,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,62.72,21.08,--.--,0,0,0.1,0.1,0.1,0,1,0,--.--,--.--,--.--
2023-01-16 12:22:24.983,4.1,10.3,264,0.0,0.0,0.0,0.0,0.0,0.000,0.1,-0.0,-0.1,0.090,0.177,0.000,0.0,00:00:00,0.1,0,--.--,--.--,--.--,33,0000:00:00,90,0,50,50,50,0,0,3.66,0,0,0,15.49,0.84,3795,--.--,78,--.--,--:--:--,1,13.02,12:22:24,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.66,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-14.2,-10.6,0.1,-0.1,-0.1,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,62.72,21.09,--.--,0,0,0.0,0.0,0.1,0,1,0,--.--,--.--,--.--
2023-01-16 12:22:25.983,2.7,6.8,265,0.0,0.0,0.0,0.0,0.0,0.000,-0.1,-0.0,-0.1,0.040,-0.035,0.000,0.0,00:00:01,0.1,0,--.--,--.--,--.--,100,0000:00:00,90,0,50,50,50,0,0,3.75,0,0,0,15.49,0.86,3795,--.--,78,--.--,--:--:--,1,13.33,12:22:25,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.75,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-14.2,-10.6,0.1,-0.0,0.1,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,62.72,21.08,--.--,0,0,0.1,0.1,0.1,0,1,0,--.--,--.--,--.--
2023-01-16 12:22:26.984,3.9,4.9,266,0.0,0.0,0.0,0.0,0.0,0.000,0.2,-0.2,-0.2,-0.030,-0.122,0.000,0.0,00:00:02,0.1,0,--.--,--.--,--.--,48,0000:00:00,90,0,50,50,50,0,0,3.52,0,0,0,15.49,0.86,3795,--.--,78,--.--,--:--:--,1,13.32,12:22:26,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.52,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-14.2,-10.6,0.2,-0.0,-0.1,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,62.72,21.08,--.--,0,0,0.1,0.0,0.1,0,1,0,--.--,--.--,--.--
2023-01-16 12:22:27.984,1.8,8.0,265,0.0,0.0,0.0,0.1,0.0,0.000,-0.1,0.0,-0.0,0.100,0.061,0.000,0.0,00:00:03,0.1,0,--.--,--.--,--.--,50,0000:00:00,90,0,50,50,50,0,0,3.75,0,0,0,15.50,0.84,3796,--.--,78,--.--,--:--:--,1,13.02,12:22:27,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.75,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-14.2,-10.6,0.0,-0.0,0.1,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,62.72,21.08,--.--,0,0,0.0,0.0,0.0,0,1,0,--.--,--.--,--.--
2023-01-16 12:22:28.983,4.5,3.6,265,0.0,0.0,0.0,0.2,0.0,0.000,-0.0,-0.1,-0.1,0.010,-0.125,0.000,0.0,00:00:04,0.2,0,--.--,--.--,--.--,50,0000:00:00,90,0,50,50,50,0,0,3.55,0,0,0,15.49,0.86,3796,--.--,78,--.--,--:--:--,1,13.33,12:22:28,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.55,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-14.2,-10.6,0.1,0.1,-0.1,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,62.72,21.08,--.--,0,0,0.0,0.1,0.1,0,1,0,--.--,--.--,--.--
2023-01-16 12:22:29.983,1.6,7.0,264,0.0,0.0,0.0,0.1,0.0,0.000,0.1,-0.0,-0.1,0.110,-0.023,0.000,0.0,00:00:05,0.2,0,--.--,--.--,--.--,50,0000:00:00,90,0,50,50,50,0,0,3.55,0,0,0,15.49,0.88,3796,--.--,78,--.--,--:--:--,1,13.64,12:22:29,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.55,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-14.1,-10.7,0.0,0.1,-0.1,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,62.71,21.09,--.--,0,0,0.0,0.0,0.1,0,1,0,--.--,--.--,--.--
2023-01-16 12:22:30.983,3.4,8.5,263,0.0,0.0,0.0,0.2,0.0,0.000,0.0,0.1,0.0,0.130,0.133,0.000,0.0,00:00:06,0.3,0,--.--,--.--,--.--,75,0000:00:00,90,0,50,50,50,0,0,3.74,0,0,0,15.49,0.84,3796,--.--,78,--.--,--:--:--,1,13.01,12:22:30,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.74,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-14.0,-10.8,-0.0,0.2,0.1,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,62.72,21.08,--.--,0,0,0.1,0.1,0.1,0,1,0,--.--,--.--,--.--
2023-01-16 12:22:31.982,1.4,4.2,263,0.0,0.0,0.0,0.1,0.0,0.000,-0.2,-0.0,-0.1,-0.020,0.032,0.000,0.0,00:00:07,0.2,0,--.--,--.--,--.--,50,0000:00:00,90,0,50,50,50,0,0,3.74,0,0,0,15.50,0.87,3796,--.--,78,--.--,--:--:--,1,13.48,12:22:31,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.74,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-13.9,-10.7,0.1,0.1,0.1,0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,62.72,21.08,--.--,0,0,0.0,0.1,0.0,0,1,0,--.--,--.--,--.--
2023-01-16 12:22:32.982,1.0,2.0,264,0.0,0.0,0.0,0.1,0.0,0.000,-0.0,-0.2,-0.2,-0.090,-0.297,0.000,0.0,00:00:08,0.3,0,--.--,--.--,--.--,50,0000:00:00,90,0,50,50,50,0,0,3.65,0,0,0,15.50,0.87,3797,--.--,78,--.--,--:--:--,1,13.48,12:22:32,16/01/23,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,3.65,--.--,7.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,22.2341815,68.9617778,42QVK 96061 58748,100.0,100.0,319.8,1,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-13.8,-10.6,0.2,0.1,-0.0,0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,62.72,21.08,--.--,0,0,0.0,0.1,0.1,0,1,0,--.--,--.--,--.--
